course_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Build Outstanding Java Apps with JavaFX much faster,0,0,0.0237604829653,0,0,0.0197938702379,0,0.0349092702851,0,0,0.331633671645,0.333174664312,0,0.237141887754,0,0,0,0,0,0,0,0,0,0,0,0.0176164244152
Stock Trading with this Strategy,0,0,0,0,0,0.327716914148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287887782299,0,0,0.639241349041,0
Mejora tu capacidad de cálculo con el Ábaco Soroban,0,0,0,0,0,0,0,0,0.0925778729937,0,0,0,0,0,0,0,0.886909306493,0,0,0,0,0,0,0,0,0
The Slap Bass Formula,0,0,0.0119938380148,0,0,0,0,0,0,0.0111125487294,0,0,0,0,0,0.133801952501,0,0.199855486886,0.640750966769,0,0,0,0,0,0,0
Legal Risk Management Strategy for Multinational Enterprises,0,0.768920917608,0,0,0,0,0.159196704883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588733277342,0,0
Container Gardening Made Easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302492117971,0,0,0,0.361843339715,0.0602333524099,0,0.268320653381,0,0,0,0
Become an Expert at Creating Forms in HTML,0,0,0,0,0,0,0,0,0,0,0.893011280574,0,0,0,0,0,0,0,0.0701670424528,0,0,0.0340658658063,0,0,0,0
Learn JavaScript with 100+ On-Screen Practicals,0,0,0,0,0,0.124833833448,0,0,0,0,0.108805741645,0.689426222512,0,0,0,0,0,0,0,0,0,0.0670952041829,0,0,0,0
Confronting The Big Questions: Highlights of Modern Astronomy,0.200859624656,0,0,0,0.0341210923893,0,0,0.160591008942,0,0,0,0,0.0595248759299,0,0,0,0,0,0,0.27472473563,0,0,0.10955218756,0.152322279088,0,0
Surpassing Your Kickstarter Goals,0,0.200150426857,0.0162839290501,0.0180752152141,0,0.0991452495011,0.440836252551,0,0,0,0,0,0,0,0,0.0162454238503,0,0.0130277138277,0,0,0,0.193015753371,0,0,0,0
EverWeb,0,0,0,0,0,0,0.186118766456,0,0,0,0.302937758254,0,0,0,0,0,0,0,0,0,0,0.499454963801,0,0,0,0
Vaccines,0,0,0,0,0,0,0,0,0,0.209027620401,0,0,0.020390036699,0,0.0445066066634,0.107497934327,0,0,0,0.615140813365,0,0,0,0,0,0
Natural Disasters,0.472182354962,0.0402735131649,0,0,0,0,0.0882674643008,0,0,0,0,0,0.0799823925737,0,0,0,0,0,0,0.185573611269,0,0,0,0,0,0.125623497737
AP Physics 1&2,0,0,0,0,0,0,0,0.113642885426,0,0,0,0.0778092111448,0,0,0,0.251128567623,0,0,0,0.22070468606,0,0.198350938733,0,0.0573708351387,0,0.0738284716511
Close Combat Fitness: Ultimate 15 Minute Bodyweight Workout,0,0.0529975331865,0,0,0,0.31105752985,0,0,0,0,0,0,0,0,0.151434717162,0,0,0.106805454663,0.0202523847355,0.052477425827,0,0,0,0,0,0.282763387972
"Make $15,000+ a Month With Free Products! - Public Domain",0,0,0,0,0,0.392573006172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596305585115,0,0,0,0
PHP 101,0,0.0312222930372,0,0,0,0,0,0,0.0149523677105,0,0.465223539264,0,0,0.463817395973,0,0,0,0,0,0,0,0.0230981548667,0,0,0,0
Create a Drag & Drop File Uploader For Websites,0,0,0,0,0,0,0,0,0,0,0.884505679351,0.0776949146408,0,0,0,0,0,0.0306654109704,0,0,0,0,0,0,0,0
Build a DCF Model from Scratch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872600691458,0,0,0,0,0,0.120298716825,0,0,0,0
A System View of Communications: From Signals to Packets (Part 3),0,0.249781966895,0,0.388187394349,0,0,0,0,0.0641927255551,0,0,0.142380142899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146173950672
HTML Öğreniyorum,0,0,0,0,0,0,0,0,0,0,0.768667448676,0.128768448759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Java - The Beginners Series,0,0,0.0221387293803,0,0,0.0422652668846,0,0,0,0,0,0,0,0.93389808553,0,0,0,0,0,0,0,0,0,0,0,0
How to Be a Commercial Photographer,0,0,0,0,0,0,0.214335048987,0,0,0,0,0,0,0.0269090567208,0,0,0,0,0,0,0.714881827488,0,0,0,0.0327722847531,0
Are You Ready To Win..?,0,0,0,0.01155306876,0,0.758088378209,0.0653688130576,0,0.027297342931,0,0,0,0.0457262442519,0,0,0,0,0.0267594680574,0,0.0130451852719,0,0,0,0,0,0.0325772690602
Conversation And Communication Mastery,0,0.146660367107,0,0.0226935714113,0,0.787938548283,0.0111846646692,0,0.0235719140824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merger Bundle: Crack Excel with Modeling & Best Practices,0,0,0.0308546119019,0,0,0,0.041086215694,0,0,0,0.402017088544,0,0,0,0,0.499134048366,0,0,0,0,0.020264084564,0,0,0,0,0
Death 101: Shaping the Future of Global Health,0,0,0,0.141047161662,0,0.116135529117,0,0.0327603907069,0,0,0,0,0,0,0,0.113173469102,0,0,0,0.366879504367,0,0.0839869678977,0,0,0,0.139606720738
"Science, Technology, and Society in China III: The Present & Policy Implications",0,0.452040644127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532574740487,0,0,0,0,0,0
Python for Genomic Data Science,0,0.0951275983739,0,0,0,0,0,0,0,0,0,0,0,0.893615365978,0,0,0,0,0,0,0,0,0,0,0,0
Easy recipe to make dark chocolate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816749686196,0,0,0,0,0.106327236876,0,0,0,0,0,0
The Basics of PHP for Web Development,0,0,0,0,0,0,0,0.130392027144,0,0,0.308312434899,0.196034478724,0,0,0,0,0,0,0,0,0,0.351613416552,0,0,0,0
"Massive Tutorial: Master ""Massive"" in One Week",0,0.0817679177316,0.276676966649,0.065095270014,0,0,0,0,0,0,0.0732567333426,0.0593786211093,0,0,0,0.0515773788519,0,0,0.0350784904594,0,0.126273744821,0.20349639118,0,0,0,0.0265577964047
Introduction to Biomedical Engineering,0.0865173595945,0.40729476279,0,0,0,0.292677500695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195882171792,0,0,0,0,0,0
"Building a Portfolio in 90 minutes ( HTML, CSS, Js ) ",0,0,0,0,0,0,0,0,0,0,0.992770387507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Health: An Interdisciplinary Overview,0.0702801690851,0.0750418603791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820548951651,0,0,0,0,0.0285622172652,0
Caer o No caer. El Secreto de las Estructuras.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965659340659,0,0,0,0,0,0,0,0,0
Start a Business and Travel the World in 30 Days!,0,0,0,0,0,0.431474440106,0.462442343437,0,0,0,0,0.0264548462825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757822163284
Introduction to Angular2,0,0,0.0477516875293,0,0,0.0697279633464,0,0,0,0,0.132452006923,0.576971388003,0.0148467437083,0.156452942338,0,0,0,0,0,0,0,0,0,0,0,0
PHP & MySQL Web Development From Scratch - Build 5 Projects,0,0,0,0,0,0,0,0,0,0,0.56308541079,0,0,0.260056935437,0,0,0,0,0,0,0,0.17445380762,0,0,0,0
Build Your First Drupal 7 Web Site,0,0.204946914309,0,0,0,0,0,0,0,0,0.767081057717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduction to Drinking Water Treatment,0.278547329811,0.298668925475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869371216962,0,0,0,0.32612071674,0,0,0,0,0,0
How To Crowdfund,0,0.220887647362,0,0,0,0,0.573415743026,0.0266691735549,0,0,0,0,0.0708006583443,0,0,0,0,0,0.0532044511033,0,0,0,0,0,0.0517902645539,0
Engaging Students through Cooperative Learning,0,0.695305076142,0,0.0555334518994,0,0,0,0,0,0,0,0,0,0,0,0.0841077344164,0,0,0,0.1589662998,0,0,0,0,0,0
Neuroscience and the Art of Fearless Selling!,0,0,0,0,0,0.290840924035,0.152422094838,0,0.261756400096,0,0,0,0.271115425553,0,0,0,0,0,0,0,0,0,0,0,0,0.0154874513519
Android App Development – Making Your First App with Eclipse,0,0,0.192878963359,0,0,0,0,0,0,0.188947995857,0,0.596057656167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Repeat Business Skills For Techies,0,0,0,0.116806279705,0,0.04876795833,0.597935258325,0.0194769524192,0.0195856700706,0,0.0664020528685,0,0.12791617198,0,0,0,0,0,0,0,0,0,0,0,0,0
"How I Made $50,000  With My Online Business (Part Time)",0,0,0,0,0,0.39845027129,0.410766041873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188905522538,0,0,0,0
Periodic Table Part - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105866322173,0,0,0,0,0,0.242516780905,0,0.627044247348,0,0
Comprendre la respiration,0,0,0,0,0.33876205278,0,0,0,0,0,0,0,0.228565024003,0,0,0,0.377384461677,0,0,0,0,0,0,0,0,0
Introductory Physics I with Laboratory,0,0.163512036877,0,0.0139204348129,0,0,0,0,0,0,0.0738557214829,0,0,0,0,0.252887639735,0,0,0,0,0,0,0.0726942103773,0.417431951016,0,0
Becoming a published author: First draft to final proof,0,0,0.0119621511161,0,0.0187180461561,0.432500448977,0,0.390377315762,0,0,0.0320171988715,0,0,0,0,0,0,0,0,0,0,0.113420621403,0,0,0,0
Create an Effective & Engaging New Hire Orientation Program,0,0.226792457592,0,0,0,0.4340323029,0.0706460851109,0,0,0,0,0,0.0127869647207,0.0362741264527,0,0.0260778430245,0,0,0,0.0153271223884,0,0,0.113859879793,0,0,0.0269851285419
"Is Networking, Working for you? What you need to know",0,0.16757817265,0,0,0,0.560663990282,0.146551582531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115132994463,0,0,0,0
Hip Hop Dance Foundation - Breakdancing,0,0,0.0128855875476,0,0,0.0795318210607,0,0,0,0,0,0,0,0,0,0,0,0.478463141363,0.0609248528999,0,0.361735588819,0,0,0,0,0
Modern European Mysticism and Psychological Thought,0,0,0,0,0.0949039252991,0,0,0,0,0,0,0,0.438794024075,0,0,0,0,0,0,0.406520997658,0,0,0,0,0,0.0546837406414
Sit Less Move More - Office Desk Exercise To Improve Posture,0,0.0376363238098,0.0165707658087,0.0195011023296,0,0.140141048098,0,0,0.0879962721572,0,0,0,0.045373008459,0,0.102598489103,0,0,0.421413052751,0,0.0762493607849,0.0124449087566,0,0.0168022181439,0,0,0.0228531051158
Kindle 1: Kindle Launch to Kindle Best Seller ,0,0,0,0,0,0.389720337547,0,0.225369310558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382935763983,0,0,0,0
Mastering Sales Cold Calling,0,0.0590366780801,0,0,0,0.439751522185,0.277143895652,0,0,0,0,0,0.13293850485,0,0,0,0,0,0,0,0,0.0833631270435,0,0,0,0
PSD To HTML Tutorial Using Photoshop And Dreamweaver ,0,0,0,0.220520713095,0,0,0,0,0,0,0.311173944739,0.42174663771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cómo inspirar y motivar a tus alumnos enseñando Matemática,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979096989967,0,0,0,0,0,0,0,0,0
Hire Over Producing Hire Quality Virtual Assistants Simply,0,0,0,0,0,0.216366107668,0,0,0,0.161019497031,0,0,0,0,0,0,0,0,0,0,0,0.611826402804,0,0,0,0
App Store Optimization for Beginners - SEO for Apps. ,0,0,0,0.0449771120484,0,0.0544017982209,0,0,0.0590539620987,0.367664801708,0,0,0,0,0,0,0,0,0,0,0,0.469583115722,0,0,0,0
Beginner Nikon Digital SLR (DSLR) Photography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992182614133,0,0,0,0,0
Talk Italiano: The basics ,0,0,0.104989369283,0,0.298522662992,0.44557542568,0,0.019208144164,0,0,0,0,0,0,0,0,0,0,0.0336315975537,0,0.028554565778,0,0,0,0,0.0639821040125
Responding to 9/11: Counterterrorism Policy in the 21st Century,0,0.682266264577,0,0,0,0,0,0,0,0,0,0,0.0689358829246,0,0,0,0,0,0,0,0,0,0,0.111745736692,0,0.12754476922
Key2bFit - Toning for Women,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447403505729,0,0,0.357022415365,0.0355151249684,0,0.155870073511,0,0,0,0,0
12 Lead Generation Strategies - Used By Sales Experts,0,0,0,0,0,0,0.803055741584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1886282501,0,0,0,0
Harnessing the Power of Growth Stocks,0,0,0,0,0,0,0.500276841829,0,0,0,0,0,0,0,0,0.108556087899,0,0,0,0.0133649298335,0,0,0,0,0.372642665767,0
Greek and Roman Mythology,0.0200257778808,0,0,0,0,0.0194360296717,0.0214001812092,0.0777198083689,0,0,0,0,0.183086046276,0.0378637875465,0,0,0,0,0,0.354009383997,0.0232193094145,0,0,0,0,0.257349169744
Find & Flip Killer Flea Market Bargains On Amazon & eBay,0,0,0,0.069065480754,0,0.149966928809,0.134310563653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52514090442,0,0,0.0632940390258,0.0477164207901
DPV Explorer,0,0.067046139503,0.0681341415029,0,0,0.189989073218,0,0,0,0,0,0,0.0558819887327,0,0,0.0242260681608,0,0,0,0,0,0,0.590695202656,0,0,0
"Start A Business, Keep Your Paycheck: Mastery While You Work",0,0.0395226597739,0,0,0,0.53696899707,0.400450437258,0,0,0,0,0,0.0170568147902,0,0,0,0,0,0,0,0,0,0,0,0,0
User Stories for Agile Scrum+Product Owner+Business Analysis,0,0,0,0.27732846995,0,0,0.110636110362,0.195774144537,0,0,0.111898827608,0,0,0.073680741184,0,0.0518263604536,0,0,0,0,0,0.170827680258,0,0,0,0
Become a Calculus 3 Master,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495337553058,0,0.120327434213,0,0,0.052913026666,0.775421617832,0,0,0,0,0,0
Make Your Own Medicines ,0,0,0,0,0,0.242338977667,0,0,0.160410395427,0,0,0,0,0,0.327320855053,0,0,0,0,0.263567712859,0,0,0,0,0,0
Powerful Tools for Teaching and Learning: Web 2.0 Tools,0.0218303897757,0.683935730962,0,0.0694979667857,0,0.0987057989884,0,0,0,0,0,0.122862692674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Model Canvas: Move from Ideas to Making Money,0,0.0811269696963,0,0,0,0,0.556129645077,0,0.0284701689717,0,0,0,0,0.0486120963292,0,0.0788062109908,0,0,0,0,0,0.0594323641578,0.145912690994,0,0,0
Digital Marketing - Creating APP Artwork,0,0,0,0,0,0,0,0,0,0.297615718088,0,0.0852527846926,0,0,0,0,0,0,0,0,0.101993129798,0.498938535928,0,0,0.0109207968014,0
Hebrew For Beginners,0,0,0.0891355027983,0,0.382173353983,0.271750847329,0,0,0,0,0,0,0,0,0.0137121182161,0.0175871292886,0,0,0.210801005249,0,0,0,0,0,0,0
How to Get Rid of your Back Pains in Just a Few Days ,0,0,0,0,0,0,0.292691477116,0,0.330542241722,0,0,0,0,0,0.0420782805671,0,0,0.291196696223,0,0.0378823300122,0,0,0,0,0,0
Rhythm to Rock Drum Lessons,0,0,0.332750516026,0,0,0.21640578661,0,0.0535388439325,0,0,0,0,0,0,0,0,0,0,0.212157140897,0.0814712067825,0,0.0798319687063,0,0,0,0.0229218486223
Critical Perspectives on Management,0,0.557960496901,0,0,0.0321955869081,0,0,0.0455126061593,0,0,0,0,0.221019044803,0,0,0,0,0,0,0.0763091741137,0,0,0,0.0434082956066,0.0208982300812,0
Sabermetrics 101: Introduction to Baseball Analytics,0,0.277282047892,0,0,0,0,0,0,0,0.0255941560564,0,0.139088566696,0,0,0,0.548736835441,0,0,0,0,0,0,0,0,0,0
"Useful Genetics, Part 2: Genes and Genetic Inheritance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839743589738,0,0,0,0,0,0
Macro Analysis Bootcamp,0,0.214313906255,0,0,0,0.253888040674,0.19392487939,0,0,0,0,0,0,0,0.0211651263461,0.0733717499733,0,0,0,0,0,0,0,0,0.239287714365,0
Russian in Dialogues Made Easy and Fun. Part 1.,0,0,0,0,0.861920647398,0.0453107486539,0,0,0,0,0,0.0130961722827,0,0,0,0,0,0,0,0,0,0.0742829167215,0,0,0,0
Aquaponic Gardening: Growing Fish and Vegetables Together,0.0780852232321,0,0,0,0.0103970824395,0.0630381513736,0,0,0,0,0,0,0,0,0.208505286735,0.091503302846,0,0,0.0552430370593,0,0.0301658586258,0.188905464541,0.196860152531,0.0758135861212,0,0
Crafting an Effective Writer: Tools of the Trade (Fundamental English Writing),0,0,0,0.0785730725826,0.366666583778,0,0,0.369740574464,0,0.0865160667384,0,0.0914802910657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breathe Yourself Free Of Stress, Anxiety & Depression ",0.107348857142,0,0,0,0,0,0,0,0.758637328277,0,0,0,0,0,0.0975310400032,0,0,0,0,0,0,0,0,0,0,0.0306472308112
Automata,0,0,0,0.450393670615,0.222838531171,0,0,0,0,0,0,0,0,0,0,0.217786253857,0,0,0,0.0935969289719,0,0,0,0,0,0
 Learning WAMP Server Development With Infinite Skills,0,0,0,0,0,0,0,0,0,0,0,0.958193979931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophy and Critical Thinking,0,0.209595565746,0,0,0,0,0,0,0,0,0,0,0.754901475673,0,0,0,0,0,0,0,0,0,0,0,0,0
"Referral Genesis: Get More Qualified Referrals, More Often ",0,0.0189569316436,0,0,0,0.197570618175,0.780618852166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Learn Italian for Beginners and Travelers - Enjoy Your Trip!,0,0,0,0,0.661648121989,0.246751876032,0,0,0,0.0340050032488,0,0,0,0,0,0,0,0,0,0,0,0.0562851630545,0,0,0,0
How To Build an Ecommerce Website - Step By Step,0,0,0,0,0,0,0,0,0,0,0.768209631363,0,0,0,0,0,0,0,0,0,0,0.209376580527,0,0,0.0104910549708,0
Street-Fighting Math,0,0,0,0,0,0.285974139077,0,0,0,0,0,0,0.0323900867993,0,0,0.413046224302,0,0,0.025585145804,0.223098847767,0.0137020823054,0,0,0,0,0
Load Wordpress 400% Faster without any Technical skills,0,0,0,0,0,0.112813043998,0,0,0.0231138393613,0,0.239271515081,0.0410830664666,0,0,0,0.0605919006016,0,0,0,0,0,0.519707831072,0,0,0,0
How to Make an iPhone App - Use a Pre-Existing Slot Machine,0,0,0,0,0,0,0,0.0109611153488,0,0.726446447184,0,0,0,0,0,0,0.0113445908032,0,0,0,0,0.245246755556,0,0,0,0
The Complete IOS 9 Swift 2.0 Guide - Make 20 Applications,0,0,0.0727094458654,0,0,0,0,0,0,0.147595537918,0.44093257285,0.304839520233,0,0.016481538692,0,0,0,0,0,0,0,0,0,0,0,0
Malibu Surf Code School: Intro To HTML,0,0,0,0,0,0.0411905278683,0,0,0,0,0.124868726939,0,0,0.0642762575309,0,0,0,0,0,0,0,0,0.764134070366,0,0,0
Microsoft Enterprise Mobility Suite with Online Labs,0,0.451840485422,0,0,0,0,0,0,0,0,0.117343422747,0.280781909534,0,0,0,0,0.146339187336,0,0,0,0,0,0,0,0,0
VLSI Academy - Physical Design Flow,0,0.289178032553,0,0.191794012408,0,0,0,0,0,0,0,0.308239328251,0,0,0,0,0,0,0,0,0,0,0.0621922944423,0,0,0.131037803916
From the Big Bang to Dark Energy,0.184997961349,0,0,0,0,0.105394399932,0,0.0647369779452,0,0,0,0,0.170631615554,0,0.0272035246316,0,0,0,0,0.094218917158,0,0,0,0.207802805103,0,0.13815926672
"How to play Djembe, Drums & Rhythm. Level 2",0,0,0.183166000446,0,0.0254923000382,0.351232836226,0,0,0.0719031238578,0,0,0,0,0,0,0,0,0.0224278520962,0.267554151678,0.0751788638625,0,0,0,0,0,0
Learn Apache Solr with Big Data and Cloud Computing,0,0,0,0,0,0,0,0,0,0,0.703233272619,0.0440271528963,0.0221008103088,0.148688997503,0,0.0768321738958,0,0,0,0,0,0,0,0,0,0
Age of Globalization,0.0256957653357,0.254157068748,0,0,0,0,0,0,0,0.0738486746348,0,0,0,0,0,0,0,0,0,0.613661106347,0,0,0,0.0268266489071,0,0
How to become a successful day trader,0,0,0,0.0274438284425,0,0,0,0,0.0396960044877,0,0,0,0,0,0,0.0718472462338,0,0,0.0584759618518,0,0,0.233885234607,0,0,0.540196794757,0.0179132931182
Single Phase Mass Balance,0,0,0,0,0,0.0948593552136,0,0,0,0,0,0,0,0,0,0.410807149355,0,0,0,0,0,0,0.0346781195884,0.458261382686,0,0
VLSI CAD:  Logic to Layout,0,0,0.100117358931,0,0,0.0684639077042,0,0,0,0,0,0.492083861217,0.0629505244886,0,0,0.206079438402,0,0,0,0,0,0,0,0,0,0.0631824021346
Commercial Credit Analysis,0,0.0115925126191,0,0,0,0,0.0157341282614,0,0,0,0,0,0,0,0,0.970521010252,0,0,0,0,0,0,0,0,0,0
Querying Microsoft SQL Server 2012 - (Exam No. 70-461),0,0,0,0,0,0,0,0,0,0,0.520690967334,0,0,0.455588146264,0,0.022510742237,0,0,0,0,0,0,0,0,0,0
Building Responsive Data Visualizations with D3 JS,0,0.0262951098073,0,0,0,0,0,0,0,0,0.350922824988,0.140972910174,0,0.0903363302841,0,0,0,0,0,0.0179261028484,0,0,0.371304066594,0,0,0
Introductory Sport Psychology,0,0.101636869477,0,0.0135756223941,0,0.215686769486,0.0258829972565,0,0.0368756862378,0,0,0,0,0,0,0,0,0.0141367024717,0,0.0657596426658,0,0,0,0,0,0.519738133734
"Saving Schools, Mini-Course 1: History and Politics of U.S. Education",0,0.516678079865,0.0223446024419,0,0,0.0498847586639,0,0,0,0,0,0,0,0,0,0.0184683753675,0,0,0,0.32772671291,0,0,0,0.0116924288904,0,0.049587372401
"Node Program: From 0 to Hero with Nodejs, MongoDB&Expressjs",0,0,0.0254341086947,0.0226452377737,0,0.0206861644311,0,0.033070502893,0,0,0.121396350088,0.617232388502,0,0,0,0,0,0,0,0,0,0.157107442864,0,0,0,0
Abnormal Psychology,0,0,0,0.0836577627132,0,0.0558116470858,0,0,0,0,0,0,0,0,0.0123312649146,0,0,0,0,0.744653711732,0,0.0980134744603,0,0,0,0
Web Development Crash Course: Become a Web Developer Today,0,0,0,0,0,0,0,0,0,0,0.709733611986,0,0,0,0,0,0,0,0,0,0,0.20997005841,0.0765320088181,0,0,0
Create an Elevator Speech: Get Noticed Remembered & Rewarded,0,0,0.0915745741461,0,0.103424164028,0.487856124846,0.245316387876,0.0361187771649,0.0287799650075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Do More By Actually Doing Less!   Effective Time Management.,0.0860187720255,0.425007194073,0,0,0,0,0.0523023599581,0,0.0621217942451,0,0,0.130102155673,0,0,0,0.231837383545,0,0,0,0,0,0,0,0,0,0
Defensive Handgun Level 1,0,0,0.243579267392,0.0201176182791,0.356595629952,0,0,0,0.041162977499,0,0.0111668272377,0.0191956253859,0,0,0,0.0860981019637,0,0.0360076215989,0,0,0.0259730413338,0.0848416202001,0,0,0,0.0670503325059
Hypnosis- Reduce Abdomen And Hips Using Self Hypnosis,0,0,0,0,0,0,0,0,0.678552642154,0,0,0,0,0,0.243918800494,0,0,0.0665566305314,0,0,0,0,0,0,0,0
Zero Sugar Cravings Now! Get Rid of Sugar Addiction Easily,0,0,0.189707890624,0.0162918800911,0,0.182529979375,0,0,0.225357754028,0,0,0,0,0,0.266939858472,0,0,0.0492168880671,0.0516608396256,0.0103666014148,0,0,0,0,0,0
Get ready to stop smoking forever Hypnosis ,0,0,0,0,0.116886869204,0.309064584519,0,0,0.569106560888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Complete Guide to the Traktor Remix Decks,0,0.0592295821132,0.804607953985,0,0,0,0,0,0,0,0.0335155493223,0,0,0.0369249448283,0,0,0,0,0,0,0.0375361108967,0,0,0,0,0
10 Step Startup: The Complete Entrepreneurship Course Online,0,0,0,0,0,0.772498212202,0.137890059811,0,0,0.0128354396821,0,0,0,0,0,0,0,0,0,0,0,0.0206832941156,0,0,0,0.0400712051991
Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,0,0,0,0,0,0,0,0,0.0298632384119,0,0,0,0,0,0.497149949655,0.11657137454,0.252408842766,0,0,0,0,0,0,0,0,0.0881694905533
Introduction to Pharmacy,0,0.226772740143,0,0,0,0.170383102791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596192913572,0,0,0,0,0,0
Managing the Development of Technical Professionals,0,0,0,0.759615384612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design thinking for entrepreneurs & startups (part 1),0,0.292694283295,0,0,0,0.0782122552734,0.361438967035,0,0,0,0,0.0744404929605,0,0,0,0,0,0,0.0557293554455,0,0.128103782951,0,0,0,0,0
"WPF: Learn User Controls, Data Binding, Animations and MVVM",0,0,0,0,0,0,0.0826024578585,0,0,0.11310961026,0,0.797877675471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Become a Consultant in 5 Steps,0,0.169075608454,0,0,0,0,0.82630900693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deciphering Secrets: Unlocking the Manuscripts of Medieval Spain,0,0.0968859682621,0,0,0.0483344310348,0,0,0.0178784136675,0,0,0,0,0.264675194155,0,0,0,0,0,0,0.321421417153,0.0852648326163,0,0,0,0,0.162043239615
Food for Thought,0,0,0,0,0,0,0,0.0377391149666,0,0,0,0,0.10306595205,0,0.528430753506,0,0,0,0,0.261339027618,0,0,0,0.0607402883356,0,0
Be Free of Diseases! Stop Drinking! Quit Smoking!,0,0,0,0,0.0279480687541,0.33695164606,0,0,0.332213212878,0,0,0,0.0526350622594,0,0.0628992582734,0,0,0,0,0.119726700241,0,0,0.0161794322875,0,0,0.0495653483433
Chicken Behaviour and Welfare,0.0258297953782,0.0754700643678,0,0.0909331345846,0.0766044025794,0,0,0,0,0,0,0,0,0,0.281374227373,0,0,0,0,0.395358196795,0.0321206414442,0,0,0,0.0173289065976,0
Learn Photo Manipulation Techniques in Photoshop,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223018464939,0,0,0,0,0,0,0.766371455485,0,0,0,0,0
ZOMBIE Apocalypse : Learn The Secrets Of ZOMBIE Survival,0,0.0780287344363,0.036649155604,0,0,0.170768327215,0.0889740089401,0,0.0671804300232,0,0,0,0,0,0.139034751299,0,0,0,0,0.0118952669127,0,0,0,0,0,0.404826929798
Android 5.0 Lollipop - Essential Training,0,0,0,0,0,0.267564245501,0,0,0,0,0,0.557757898798,0,0,0.0360528781771,0,0.0220678419114,0,0,0,0.0730382501709,0,0.0350658000651,0,0,0
DIY Skincare: Creating an Effective Acne & Oily Skin Regimen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562348902461,0,0,0,0,0,0.0705178462308,0.351976478927,0,0,0.0106075581543,0
Getting and Cleaning Data,0,0,0,0,0,0,0,0,0,0,0,0.4658649421,0,0,0,0.215871602845,0,0,0,0,0.102482751927,0,0.204346191693,0,0,0
Rapid Web Application Development using Yii 2 PHP Framework,0,0,0,0,0,0,0,0.0639396977802,0,0,0.197887145103,0.641024508554,0,0,0.0411946194421,0,0,0,0,0,0,0,0,0,0.0497410113691,0
Play The Role,0,0.345892879276,0,0.0901738325647,0.0180749366777,0.204566608465,0,0,0,0,0,0,0.128288379705,0,0,0,0,0,0.137703615699,0,0,0,0,0,0,0.0644182806555
Global Affairs Final Project,0,0.666423642419,0,0.01010687215,0,0,0,0.159562878189,0,0,0,0,0.0504004620574,0,0,0,0,0,0,0,0,0.106775375954,0,0,0,0
